2064,2064,2065,2069,2120,2069,2063,2064,2064,2064,2064,2065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
624,624,2116,2120,2171,2120,2114,624,624,624,624,2116,-1,-1,-1,-1,-1,-1,-1,-1,-1,589,590,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,114,116,117,116,115
2166,2166,2167,2120,2120,2120,2165,2166,2166,2166,2166,2167,-1,-1,-1,-1,-1,-1,-1,-1,-1,640,641,642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,165,167,168,167,166
2118,2118,2119,2120,2120,2171,2117,2118,2118,2118,2118,2119,-1,-1,-1,-1,-1,-1,-1,-1,-1,691,-1,693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,640,641,642,-1,-1
2169,2169,2170,2171,2041,2041,2168,2169,2169,2169,2169,2170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,691,-1,693,-1,-1
2041,2041,2041,2041,2041,2171,2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2171,2041,2041,2041,2041,2041,2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2041,2041,2041,2041,2041
2041,2041,2171,2041,2041,2041,2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2041,-1,-1,2041,2041,2041,2041,2041
2041,2041,2041,2041,2041,2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,156,-1,-1,-1,-1,2041,-1,-1,2041,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,207,-1,-1,-1,2041,2041,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,954,587,701,701,-1,-1,-1,-1,2041,2041,2041,-1,-1,680,584,585,-1,-1
-1,-1,-1,-1,-1,-1,-1,2041,2041,2041,-1,-1,-1,-1,897,-1,-1,-1,897,-1,-1,-1,1005,638,701,-1,-1,-1,-1,2041,2041,2041,2041,-1,-1,634,635,636,61,-1
