1099,996,997,-1,-1,-1,996,997,1098,1099,994,995,-1,-1,-1,783,-1,-1,2404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1150,1047,1048,-1,-1,-1,1047,1048,1149,1150,1045,1046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,736,-1,-1,-1,-1,-1,-1,-1,-1,783,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3067,-1,-1,-1,-1,3122,-1,-1,-1,589,590,591,-1,-1
1042,1042,1042,-1,-1,-1,1042,1042,1042,1042,1042,1042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1093,1093,1093,-1,-1,-1,1093,1093,1093,1093,1093,1093,3123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,738,-1,-1,-1
-1,-1,-1,-1,-1,-1,674,629,628,676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,628,675,675,675,675,675
-1,-1,-1,-1,-1,-1,-1,623,625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,628,675,675,676,1271,1221,1222,-1,-1
-1,-1,-1,-1,-1,572,573,680,676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,625,1271,827,827,1220,2097,-1,-1,-1
573,573,573,573,573,680,628,676,-1,-1,-1,-1,-1,-1,2401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,625,625,1271,827,827,1271,572,573,573,573
624,628,675,675,675,675,676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,701,-1,-1,-1,628,628,676,1271,827,827,572,680,-1,-1,-1
675,676,-1,-1,-1,-1,-1,-1,-1,628,629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,586,-1,588,-1,-1,-1,628,675,676,-1,1271,827,572,583,-1,-1,-1,-1
-1,3122,-1,-1,-1,-1,-1,628,675,676,623,-1,-1,-1,897,797,798,799,897,675,629,-1,637,-1,639,628,675,675,676,-1,-1,-1,1271,572,680,737,-1,-1,-1,701
-1,-1,-1,-1,-1,-1,680,625,-1,-1,674,675,675,675,948,848,849,850,948,-1,623,-1,-1,738,-1,625,-1,-1,-1,-1,572,573,573,680,-1,-1,686,-1,701,2402
-1,-1,-1,-1,-1,680,-1,625,-1,-1,-1,-1,-1,-1,-1,848,849,850,-1,-1,674,675,675,675,675,676,-1,-1,-1,-1,623,1101,-1,-1,-1,1101,-1,-1,-1,3123
2397,-1,-1,-1,-1,628,675,676,-1,-1,-1,-1,-1,-1,-1,848,849,850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,674,1042,1001,1002,1003,1042,675,675,675,675
675,675,675,675,675,676,-1,-1,-1,-1,-1,-1,-1,-1,-1,848,849,850,-1,-1,-1,-1,-1,-1,728,-1,-1,-1,-1,-1,-1,1093,1052,1053,1054,1093,-1,-1,-1,-1
-1,783,-1,-1,-1,-1,-1,-1,-1,-1,-1,728,-1,-1,-1,848,849,850,-1,-1,-1,-1,-1,-1,-1,-1,-1,2045,2046,-1,-1,-1,1052,1053,1054,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2045,2046,-1,-1,-1,-1,-1,-1,848,849,850,573,573,573,573,574,-1,-1,-1,-1,2096,2097,-1,-1,-1,1052,1053,1054,-1,-1,728,-1,-1
-1,-1,-1,-1,-1,-1,-1,2096,2097,-1,-1,-1,-1,-1,897,848,849,850,897,-1,-1,-1,679,573,574,-1,-1,-1,-1,-1,-1,1101,1052,1053,1054,1101,-1,-1,2456,2457
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,573,948,899,900,901,948,-1,-1,-1,-1,-1,-1,573,573,-1,-1,573,573,1042,1052,1053,1054,1042,574,2708,2709,2710
-1,3072,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1093,1103,1104,1105,1093,2758,2759,2760,2761
-1,-1,-1,-1,-1,-1,-1,-1,-1,572,573,680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2809,2810,2811,2812
-1,-1,-1,-1,-1,572,573,573,573,680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,572,573,680,-1,1101,-1,-1,1101,-1,-1,-1,-1,-1,-1,-1,-1,783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2401,-1,-1
573,1101,573,1101,-1,-1,-1,-1,-1,-1,-1,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,994,995,-1,-1,-1,994,995,683,-1,1093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
