2,2,2,2,2,2,2,2,2,2,2,2,2,2,449,450,451,-1,-1,-1,-1,-1,-1,449,450,451,2,2,2,2,2,2,2,-1,-1,26,27,28,29,754
2,2,2,2,2,2,2,2,2,2,2,2,2,2,398,399,400,-1,-1,-1,-1,-1,-1,398,399,400,2,2,2,2,2,2,2,-1,755,77,78,79,80,805
-1,-1,-1,155,156,-1,-1,-1,-1,-1,30,31,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,35,36,37,-1,-1,-1,703,128,-1,130,131,701
-1,-1,-1,206,207,-1,153,154,-1,-1,81,82,83,84,755,756,-1,-1,-1,-1,-1,-1,-1,-1,2912,-1,-1,85,86,87,88,-1,161,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,204,205,-1,-1,132,-1,134,135,806,807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,-1,138,139,-1,-1,-1,-1,-1,-1,-1,-1,-1
2858,2859,-1,-1,-1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1
2909,2910,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,39,40
2449,2448,2449,2448,2449,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2963,89,90,91
62,63,63,63,64,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,806,140,-1,142
2,2,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,756
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,58,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,754,22,23,24,25,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,109,5,-1,-1,-1,-1,2,2,2,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,805,73,74,75,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,62,64,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,124,-1,126,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,41,42,43,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,26,27,28,29,45,46,47,-1,-1,-1,-1,-1,-1,-1,-1,954,92,93,94,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2716,2717,2718,77,78,79,80,96,97,98,-1,-1,-1,-1,-1,-1,-1,-1,1005,143,144,-1,146,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2
2767,2768,2769,128,-1,130,131,147,-1,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,790,791,277,278,278,278,278,279,790,791
2818,2819,2820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,841,842,328,329,329,329,329,330,841,842
