2552,2501,2502,2501,2502,2501,2502,2501,2502,-1,-1,-1,-1,2450,2451,2450,2451,2450,2451,2450
2603,2604,2450,2451,2450,2451,2450,2451,2450,2451,2450,2451,-1,2501,2502,2501,2502,2501,2502,2501
2654,2655,2501,2502,2501,2502,2501,2502,2501,2502,2501,2502,-1,-1,-1,-1,2450,2451,2450,2451
-1,-1,-1,-1,-1,-1,-1,-1,-1,2450,2451,2450,2451,2450,2451,-1,2501,2502,2501,2502
-1,2860,-1,-1,-1,-1,-1,-1,-1,2501,2502,2501,2502,2501,2502,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2450,2451,2450,2451,2450,2451
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2501,2502,2501,2502,2501,2502
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1501,1502,1502,1502
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1552,1553,1553,1553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1552,1553,1553,1553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1552,1553,1553,1553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1552,1553,1553,1553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1603,1604,1604,1604
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1068,379,380,381
2451,2450,2451,-1,-1,-1,-1,-1,-1,-1,-1,2860,-1,-1,-1,-1,1119,430,431,432
2502,2501,2502,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,753,433,434,435,481,482,483
2450,2451,-1,2,-1,-1,-1,-1,2,2,2,2,2,804,484,485,486,-1,-1,-1
2501,2502,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2451,2450,2451,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2502,2501,2502,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,954
2450,2451,2450,2451,2,2,2450,2451,2,2,2450,2451,2450,2451,2,2,2450,2451,2,1005
2501,2502,2501,2502,2450,2451,2501,2502,2450,2451,2501,2502,2501,2502,2450,2451,2501,2502,2450,2451
