1530,1530,1530,1530,1482,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530
1530,1481,1530,1530,1481,1481,1530,1532,1530,1530,1482,1530,1530,1530,1530,1530,1530,1481,1530,1530
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1481,1530,1530,1481,1530,1530,1530,1530,1530
1530,1530,1530,1275,1276,1276,1276,1276,1277,1530,1530,1530,1530,1530,1530,1482,1530,1530,1530,1530
1530,1530,1530,1326,1327,1327,1327,1327,1328,1530,1530,1530,1530,1481,1530,1530,1481,1530,1482,1530
1276,1276,1276,1383,1327,1327,1327,1327,1382,1276,1276,1276,1276,1277,1530,1530,1530,1530,1530,1530
1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1481,1530,1530,1530
1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530,1481,1530,1530
1378,1378,1378,1332,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530,1530,1530,1530
1530,1530,1530,1377,1378,1378,1378,1378,1332,1327,1327,1327,1327,1382,1276,1276,1277,1530,1530,1530
1530,1530,1530,1530,1530,1532,1530,1530,1326,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530
1530,1530,1530,1482,1530,1530,1530,1530,1377,1378,1378,1378,1378,1332,1327,1327,1328,1530,1481,1530
1530,1530,1530,1530,1530,1530,1530,1481,1530,1530,1530,1532,1530,1326,1327,1327,1328,1530,1530,1530
1530,1530,1532,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1326,1327,1327,1328,1530,1530,1530
1530,1530,1530,1530,1530,1481,1530,1482,1530,1530,1481,1530,1275,1383,1327,1331,1379,1530,1530,1532
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1326,1327,1327,1328,1530,1481,1530,1530
1530,1530,1275,1276,1276,1276,1276,1276,1276,1276,1276,1276,1383,1327,1331,1379,1530,1530,1530,1530
1530,1530,1326,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530,1530,1530
1530,1530,1326,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530,1530,1530
1530,1530,1326,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530,1481,1530
1530,1530,1326,1327,1327,1327,1327,1331,1378,1378,1378,1378,1378,1378,1379,1530,1530,1530,1530,1530
1530,1530,1377,1332,1327,1327,1327,1328,1530,1530,1481,1530,1530,1530,1530,1530,1530,1530,1530,1530
1530,1530,1530,1326,1327,1327,1327,1328,1530,1482,1530,1530,1530,1532,1530,1530,1530,1481,1530,1530
1530,1482,1530,1326,1327,1327,1327,1328,1530,1530,1530,1482,1530,1530,1530,1530,1530,1530,1530,1530
1530,1532,1530,1326,1327,1327,1327,1328,1530,1530,1530,1530,1530,1530,1482,1481,1530,1530,1532,1530
1530,1530,1530,1326,1327,1327,1327,1328,1530,1481,1481,1530,1530,1530,1530,1530,1530,1530,1530,1530
1530,1530,1530,1377,1332,1327,1327,1328,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1481,1530
1530,1530,1530,1530,1326,1327,1327,1382,1276,1276,1276,1276,1276,1276,1276,1276,1277,1530,1482,1530
1530,1482,1530,1530,1326,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1530,1530
1530,1530,1530,1530,1377,1332,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1328,1530,1481,1530
1530,1481,1530,1530,1530,1377,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1379,1530,1530,1530
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1482,1530,1530,1530,1530,1482,1530
